,x_rear_wheel_center,y_rear_wheel_center,x_BB,y_BB,x_front_wheel_center,y_front_wheel_center,x_head_tube_top,y_head_tube_top,x_rear_tube_connect_seat_tube,y_rear_tube_connect_seat_tube,x_top_tube_connect_seat_tube,y_top_tube_connect_seat_tube,x_top_tube_connect_head_tube,y_top_tube_connect_head_tube,x_down_tube_connect_head_tube,y_down_tube_connect_head_tube,x_stem_top,y_stem_top,x_front_fork,y_front_fork,x_saddle_top,y_saddle_top,x_seat_tube_top,y_seat_tube_top,Bike index,BikeStyle,Wheel diameter rear,Wheel diameter front,Teeth on chainring,bottle SEATTUBE0 show OHCLASS: True,bottle DOWNTUBE0 show OHCLASS: True,frame_size,RIM_STYLE front,RIM_STYLE rear,Fork type
61,339.5093422451771,340.0,741.950245677248,269.9999999999999,1331.550245677248,340.0,1099.4172389807882,904.6641668732062,601.6176625548189,759.3978773226637,598.2225677320489,771.2379800458014,1127.3817047535904,818.5983909383519,1157.730911774918,725.1931361224883,1196.8542454593116,927.1592723075928,1268.225253244002,425.7631698873494,585.6638649290094,958.791396696321,585.6638649290094,815.0353815970268,63,ROAD,680.0,680.0,53,0,0,L,spoked,spoked,0
62,320.81204977079256,320.0,679.8610843089316,330.00000000000006,1322.5610843089316,320.0,1089.157274325303,874.8547202977977,614.8288634722517,556.794306260889,608.7064131554235,578.145827927494,1108.0633398107534,818.3504466767989,1124.5841154928814,768.9750528227752,1132.9139207431983,885.3597616713133,1265.9745631268747,413.26853479474727,599.6230500306032,679.4459807070739,599.6230500306032,609.8232796876446,64,MTB,640.0,640.0,23,0,0,M,spoked,spoked,1
63,335.16414021790627,337.0,735.9047505357639,267.00000000000006,1330.704750535764,337.0,1113.8291530579174,858.3505696975742,590.8337877789676,772.922570899958,589.6677946142244,776.9888723041036,1138.7039202466565,776.9888723041036,1156.5230213367047,718.705218844686,1211.643913131298,879.1417387793501,1263.1765563838544,429.21309431798346,575.3459907723619,991.315820603966,575.3459907723619,826.9349378840708,65,ROAD,674.0,674.0,52,0,1,M,spoked,spoked,0
64,263.64881426070355,263.0,580.372021451167,193.0,1069.9720214511672,263.0,886.5765976695681,679.6621292208717,472.8984547441097,523.7696269358167,461.81251268206216,557.8886483142593,914.0179509646036,595.2063279469309,924.4110216477732,563.2197454046409,985.6034045437252,693.5794393168783,1017.4410020355682,334.6559722559622,447.8037308643146,773.916395389473,447.8037308643146,601.0032454906209,66,CHILDRENS,526.0,526.0,46,0,1,M,spoked,spoked,0
65,263.64881426070355,263.0,580.372021451167,193.0,1069.9720214511672,263.0,880.6282156529318,685.6105112375081,470.47340491803686,531.233162862351,462.8518197503791,554.6899900600303,910.348751115329,594.1401085288545,923.8597430034496,552.5575512238776,979.6550225270888,699.5278213335147,1017.4410020355682,334.6559722559622,447.8037308643146,773.916395389473,447.8037308643146,601.0032454906209,67,CHILDRENS,526.0,526.0,46,0,1,M,spoked,spoked,0
66,304.9400443758442,305.5,685.2232544893716,320.0,1283.1232544893714,335.00000000000006,1062.0434796957668,938.203321587782,611.8340987174377,575.938401860333,600.425554850799,615.7247225240411,1090.8650642009593,837.6905114899926,1116.0839506430027,749.7418026544269,1105.3002560129912,950.607002599547,1240.0349142439354,429.3572204677234,543.1597613012902,1097.0305208834898,543.1597613012902,815.4342780866097,68,MTB,611.0,670.0,26,0,0,S,spoked,spoked,0
67,349.4749723669667,350.0,745.7726620169715,291.99999999999994,1335.4726620169715,338.0,1137.161858934404,854.1574210276996,609.207460569341,784.4382077706175,605.303505930171,798.5154134229508,1159.4815740735216,778.8073255096841,1174.0760780730434,729.5371057265178,1234.7914596463972,875.8013824215097,1290.3070383205766,443.8068762621856,598.7915551739302,1026.7214824522407,598.7915551739302,821.9967492647427,69,TRACK,700.0,676.0,53,0,0,XS,trispoke,disc,0
68,242.56095473564096,243.00000000000003,558.9726848953878,230.0,1091.172684895388,243.00000000000003,891.8249834838142,802.9347360413203,420.62675973663175,658.327228230836,415.6839074494065,673.6305934532822,912.6998782321502,730.1353265823147,976.1595582670916,508.8251218269376,989.9877018285808,822.0156355789749,1034.6667183840166,323.5119016636304,409.6588399682415,816.8375287408932,409.6588399682415,692.2845614046311,70,COMMUTER,486.0,486.0,42,0,0,M,trispoke,trispoke,0
69,336.5118176273254,337.0,739.2934252507738,269.0,1321.193425250774,337.0,1095.6962608946887,896.4488852506378,590.535058407341,755.5666937112671,584.5323579667319,775.2006421654092,1123.6080848123268,807.9238895889795,1154.9735896660775,708.445217421326,1205.3571676053327,905.0793857807008,1270.95508499061,429.0920209948476,579.161442574131,959.977177626478,579.161442574131,792.7681148409546,71,ROAD,674.0,674.0,52,0,0,XS,spoked,spoked,0
70,341.96510767713306,342.5,715.996987939662,272.50000000000006,1308.996987939662,342.5,1070.51512195333,980.2220381217716,560.2191831990406,827.8603376561341,547.6912979089122,862.2804196042791,1104.3343368521466,862.2804196042791,1142.1685689437506,730.33677213639,1160.51512195333,980.2220381217716,1240.539759208147,430.14232935618674,540.4383116883117,1032.1308025505427,540.4383116883117,882.2078354689946,72,ROAD,685.0,685.0,52,0,0,XS,spoked,spoked,0
71,336.46039103320413,337.0,740.1066856304916,274.00000000000006,1345.1066856304917,337.0,1116.2775599457098,932.363577492526,583.2454032997151,771.500427732319,580.5083263683115,780.1813267016273,1141.6419340798227,846.7348854663237,1182.355758279088,709.2873184522768,1231.3359281298926,966.445418856997,1275.693893211032,442.0070080814712,566.2987335170217,1049.745689375227,566.2987335170217,825.2483975324752,73,ROAD,674.0,674.0,53,0,0,M,spoked,spoked,0
72,335.06483022636496,337.0,741.1521990537724,268.00000000000006,1361.0521990537725,337.0,1134.22647434999,926.7027647347398,629.9883639708975,643.2828178780496,577.5095028860177,820.4484837826298,1159.6195933664965,846.1660804461977,1205.5690468249363,700.4330326859787,1225.9324817885024,966.5776716272644,1293.645494603687,452.43117947999167,569.3229155078993,1047.9236032251674,569.3229155078993,848.0859395952567,74,ROAD,674.0,674.0,53,0,0,M,spoked,spoked,0
73,335.87518961739426,335.0,758.3863483864353,298.0,1415.986348386435,335.0,1169.831340317759,948.8957392638852,614.1431478195594,769.7982502726991,605.7886378255575,797.1246211627321,1192.5081375219022,879.1037338328313,1221.9486215277154,788.495240881669,1261.185886082019,989.5694035714652,1356.3849166570565,457.4373929936927,588.810759647248,1023.2670906822524,588.810759647248,852.6567584585605,75,MTB,670.0,670.0,42,0,0,S,spoked,spoked,0
74,345.3020051066386,344.5,797.838725458128,266.5,1416.738725458128,344.5,1147.3751936728272,930.2088227854103,667.8213991856919,719.9243015920696,661.396760717598,742.3296785821567,1183.023255749914,826.6793331330729,1215.2438492118831,733.1039351156503,1222.3637708095566,928.899892302614,1349.5785185214463,435.729782928333,653.2944960676937,947.5987629627068,653.2944960676937,770.5856333500545,76,TOURING,689.0,689.0,50,1,1,XS,spoked,spoked,0
75,328.2370703004028,330.0,686.5108693995178,279.99999999999994,1213.8108693995175,330.0,1038.7205995012312,867.8213069061633,570.8981792032389,615.763632465398,527.0461788066752,743.1190890249426,1063.8670700463204,785.5709078781241,1084.146481776231,719.2399409200281,1076.972789739753,879.5161750950728,1183.9505061042207,392.19336278137297,517.2154290817963,931.0281330508,517.2154290817963,771.6696593116445,77,POLO,660.0,660.0,25,0,0,M,spoked,spoked,0
76,337.8215633847123,337.0,723.1023180453597,282.0,1308.7023180453598,337.0,1101.9173565007206,894.5193291501797,581.4351879090732,792.8351682919159,575.8189325902641,813.086730727,1126.8163229042957,807.6863140776442,1154.3029887622513,711.8289185515798,1210.5630739661858,911.7271203046053,1258.2096778199043,418.11020512905424,568.1040599199706,984.0191204302156,568.1040599199706,840.9056628610014,78,OTHER,674.0,674.0,50,1,1,L,spoked,spoked,0
77,339.13825787247384,337.0,722.6630653822065,279.0000000000001,1311.2630653822066,337.0,1101.3528575080188,866.6321643840134,580.0698196252364,776.281744847014,575.4423812969776,792.4195401109669,1130.6203592242375,770.9024797590298,1151.5890905832148,702.31684988723,1153.9496190859857,882.7126081437641,1253.2817063416808,416.4726122842748,565.5497725665169,979.295532786657,565.5497725665169,826.9191666848419,79,OTHER,674.0,674.0,50,1,1,L,spoked,spoked,0
78,328.3344977807004,327.5,734.2123681424011,302.5,1394.8123681424013,327.5,1178.5588071156028,931.5545480502176,645.7449573055397,644.5780959546782,637.0694834515446,678.1236643103732,1205.1872859592531,841.658310044386,1217.6080985131653,799.7263495997673,1271.6005639138052,968.2046707226472,1337.3117380620713,443.8196397207056,626.5489663989913,996.176364496068,626.5489663989913,718.8034853625863,80,MTB,655.0,655.0,44,0,0,M,spoked,spoked,1
79,343.8428186429932,343.0,783.9365033652806,282.9999999999999,1458.9365033652805,343.0,1205.764396922872,946.6384457497584,628.1448085306661,792.5716729878802,623.4868883318657,807.8070434668168,1227.9221931303607,878.4437611418866,1262.1240720438973,773.1812014692337,1303.5791569962526,967.4296148315342,1395.0766320128164,467.5625855221442,608.5134805316384,1008.3234788312092,608.5134805316384,856.7828535778214,81,OTHER,686.0,686.0,50,0,0,L,spoked,spoked,0
80,343.8264417845485,343.0,783.9365033652805,283.00000000000006,1448.9365033652805,343.0,1199.3831109329365,930.1384800412349,634.9293122245509,770.3805613156221,629.9466810844297,786.6780134272282,1223.7544230780388,857.3003059108548,1251.474099992831,774.4549243435235,1287.2497515737305,949.6180452956642,1392.5936945192143,456.5831281140828,617.2846316733205,955.7552446840814,617.2846316733205,828.0937108989302,82,OTHER,686.0,686.0,50,0,0,L,spoked,spoked,0
81,343.8106892345227,343.0,783.9365033652805,283.00000000000006,1428.9365033652805,343.0,1183.954507150768,912.4093995280972,645.1209253526882,737.0452968288766,639.0113519072019,757.0288111308671,1208.3070446456782,839.6273369124272,1227.9204563467808,781.0090282932555,1271.821147791562,931.8889647825266,1366.0498988780278,447.8803389993739,626.0557828150027,936.656589490672,626.0557828150027,799.4045682200391,83,OTHER,686.0,686.0,50,0,0,L,spoked,spoked,0
82,334.4768206477068,335.0,758.3863483864353,297.99999999999994,1438.3863483864352,335.0,1170.3319215760923,931.3664916030006,631.9787814616092,698.9135822381584,624.0175601461915,724.1633503826005,1196.7334892843749,858.8287804862917,1228.8990633778246,770.4545919807445,1242.2354452800255,966.4361833461268,1367.9371977123478,426.5926179084075,606.5299196367773,992.7264432554772,606.5299196367773,779.6270601278545,84,MTB,670.0,670.0,42,0,0,S,spoked,spoked,1
83,335.79786416717883,335.0,719.4801685392889,315.0,1381.6801685392888,335.0,1145.1084697376507,861.4007052049299,650.2490215248791,541.4448784927426,641.260476612189,570.8450841567775,1167.3034213690703,802.0376105148691,1186.2900980016352,751.2554370951727,1172.1860282681469,874.3160381091786,1329.8092833112282,395.0768689548086,631.7686571224679,677.0059793618354,631.7686571224679,601.8914267889106,85,DIRT_JUMP,670.0,670.0,25,0,0,M,spoked,spoked,1
84,334.4768206477068,335.0,758.3863483864353,297.99999999999994,1428.3863483864352,335.0,1172.2884094586293,931.3664916030006,634.190231827003,691.8997577535911,624.4598502192703,722.760585485687,1195.988379762358,864.4398400739457,1225.2963408329365,781.676711156052,1244.4952322066183,965.8073793476642,1360.111246182199,424.63613002587016,606.5299196367773,992.7264432554772,606.5299196367773,779.6270601278545,86,MTB,670.0,670.0,42,0,0,L,spoked,spoked,1
85,335.85713106635865,335.0,758.7935818296451,303.00000000000006,1453.793581829645,335.0,1167.3033700543867,941.1037167034456,631.7207596425642,706.0235023701701,627.279606597767,720.1090402835484,1193.3226378250563,875.0499573307089,1223.2842188943123,798.9880525984665,1227.7805119732184,964.9262964405252,1385.369737276503,426.3885075845772,606.9371530799871,997.7203070273874,606.9371530799871,784.6270601278546,87,MTB,670.0,670.0,36,0,0,M,spoked,spoked,1
86,367.4689351359564,368.0,811.4594118969625,308.0,1501.4594118969626,368.0,1235.634944873958,975.1939685153944,690.0144683971589,717.9912582151283,684.9531000023915,735.0781515567544,1257.027105177329,913.0666238653596,1274.6775727859006,861.8059438404812,1313.5845500567768,993.190052862904,1436.218585351424,438.9802761498918,668.0316628214817,1011.2231628829452,668.0316628214817,792.2039661084375,88,MTB,736.0,736.0,36,0,0,S,spoked,spoked,1
87,342.4954320222981,343.0,783.9365033652804,283.00000000000006,1448.9365033652805,343.0,1198.5138750794613,926.5377581457516,634.6002487093353,771.4568795760124,630.8777418042099,783.6326510339672,1222.3381799985175,855.3344162863674,1249.045225812779,775.5154700619975,1286.3805157202553,946.017323400181,1394.7502852439247,441.6073984124139,617.2846316733205,979.668436547968,617.2846316733205,828.0937108989302,89,OTHER,686.0,686.0,50,0,0,L,spoked,spoked,0
88,335.8536084168996,335.0,758.3863483864353,297.99999999999994,1433.3863483864352,335.0,1178.1578731062411,937.235955250612,629.7673310962153,705.9274067227257,623.5752700731126,725.5661152795138,1205.426564807056,860.2315453832052,1236.224761186308,773.2601217745713,1259.390548697729,975.9819539633588,1369.893685594885,426.5926179084075,606.5299196367773,983.1892737479952,606.5299196367773,779.6270601278545,90,MTB,670.0,670.0,44,0,0,S,spoked,spoked,1
89,335.8398026847809,335.0,758.5563716909473,300.0,1423.5563716909471,335.0,1172.5769937945304,912.4534589749484,643.0056911218838,677.9492461069458,634.9889827611506,704.1707176402736,1197.1503864805309,844.9386174507704,1222.7680492161246,774.5546675455221,1253.4684579614552,951.9068621859652,1363.1366352562632,431.2422431624914,618.2179534240337,967.9504470780548,618.2179534240337,759.026282862257,91,MTB,670.0,670.0,42,0,0,XL,spoked,spoked,1
90,339.1052753354929,337.0,735.9047505357639,266.99999999999994,1320.904750535764,337.0,1106.5253294040283,888.3523222679559,608.4690452886036,711.4211191399994,646.3924060860592,579.1666429359627,1138.75112354235,782.9464991278966,1158.5556547109138,718.1687964973481,1204.3400894774088,909.1434913497318,1263.4976131907745,428.515867410312,593.9239485544276,955.7823807933844,593.9239485544276,762.145899577828,92,OTHER,674.0,674.0,53,0,0,M,spoked,spoked,0
91,339.1551397441972,337.0,735.9047505357639,267.00000000000006,1340.604750535764,337.0,1127.0624672766712,894.2695654341919,584.5438797673509,762.0791004889037,580.8143004694339,774.2780047013398,1148.000456317609,825.7844891538483,1181.981067698631,714.6389174405407,1235.0414574559145,915.2585549256116,1293.424131741006,438.6654616170934,568.1126291953854,983.7481118987748,568.1126291953854,815.8232994471861,93,ROAD,674.0,674.0,50,0,0,M,spoked,spoked,0
92,335.86426431424775,335.0,758.5563716909473,300.0,1438.5563716909471,335.0,1177.0179453710844,933.0885135608664,623.3113175953973,728.9425106147778,620.1766382342511,738.8844433836647,1204.044683146731,856.767360500465,1232.712613617862,775.8116222395298,1267.2764738060705,976.1396232416956,1355.299972843227,459.6506850515103,602.1893559487253,999.4764661235154,602.1893559487253,795.932814389078,94,MTB,670.0,670.0,46,0,0,S,spoked,spoked,0
93,368.863196125908,368.0,808.9365033652805,308.00000000000006,1498.9365033652805,368.0,1244.809417611826,963.5906715942398,681.5732260239258,737.971218420211,678.6319311666912,747.9008634473936,1270.23378913303,889.752935264288,1290.2596591178817,831.5935858193612,1320.4509036597717,989.6361239508122,1420.8926341276922,478.86721039887857,661.2485241192408,1020.8170705155449,661.2485241192408,806.5862621314604,95,MTB,736.0,736.0,36,0,0,S,spoked,spoked,0
94,337.851703896951,337.0,735.9047505357639,267.0,1347.104750535764,337.0,1105.252821234564,960.522445441829,590.8303656565209,772.9345052592071,586.8169764982412,786.9308565785467,1133.934146040487,866.7100590987822,1179.2927547245297,718.3487351137828,1203.0675813079445,981.3136145236048,1275.0874947437076,478.3481424905816,574.5466424404926,955.7022844438628,574.5466424404926,829.722596802292,96,ROAD,674.0,674.0,53,0,1,L,spoked,spoked,0
95,370.2726440988106,368.0,808.9365033652805,307.99999999999994,1508.9365033652805,368.0,1242.3389030673666,980.905089805942,679.9065819724644,743.5977144435429,678.213027629537,749.3150580883495,1267.8441440770332,910.8300160541352,1285.532158776169,862.2325950732793,1308.1173865223805,1004.8464998387389,1441.6936485770696,472.5504887561996,661.2485241192408,1020.80560641093,661.2485241192408,806.5862621314604,97,MTB,736.0,736.0,36,0,0,S,spoked,spoked,1
96,337.79955609980107,337.0,739.2934252507739,269.00000000000006,1321.093425250774,337.0,1103.5543878447077,890.7163550234841,590.5217202727081,755.6103207838565,584.5570092401637,775.1200114831557,1130.945573906498,803.8426116793461,1162.3859700230605,704.126414771817,1213.2152945553516,899.346855553547,1264.8230884497332,452.7252249711989,579.2199169150755,959.9718681756488,579.2199169150755,792.5768538897618,98,ROAD,674.0,674.0,52,0,0,XS,spoked,spoked,0
97,337.79955609980107,337.0,738.3636131988051,269.5,1343.963613198805,337.0,1138.3737663844292,877.8881629299025,581.2416215653885,783.4228777556036,578.0279302962817,793.9343882581611,1162.0743881714698,797.8762046966202,1183.0915341986984,726.9235088043577,1247.666670508854,890.3405164443723,1294.1446703779195,452.7252249711989,565.7765959009736,954.7340396398706,565.7765959009736,834.0066974449797,99,ROAD,674.0,674.0,53,0,1,L,spoked,spoked,0
98,339.1897160275951,337.0,735.9047505357639,267.00000000000006,1320.904750535764,337.0,1077.9165266366626,943.1913668335768,607.4179032986185,715.0868868984013,606.2332033608166,719.2184265731091,1102.1820808830298,863.8223151878772,1125.339618953764,788.07742115157,1136.605382680691,955.6660682826424,1246.9472375387372,447.6240553252215,592.1598694771989,955.7260869986494,592.1598694771989,768.2979744318333,100,MTB,674.0,674.0,53,0,1,L,spoked,spoked,1
99,337.81198507694705,337.0,781.5222154178574,267.0000000000001,1431.5222154178573,337.0,1195.152425405189,865.479591252342,640.0289772556737,655.7494768561146,589.0431033896131,795.8320140142774,1233.37229099615,760.4713735665858,1257.1326982347025,695.1901912016168,1326.7093923152163,913.3624113179357,1344.039332553364,465.3460282916214,569.5039285702752,970.3550399715236,569.5039285702752,849.5154556251847,101,ROAD,674.0,674.0,70,1,1,L,trispoke,trispoke,0
